finding_id,issue_title,unit,program,year,cause_category,cause_detail,issue_detail,recommendation,outcomes_impact
FL-0888,ด้านประสิทธิผล อื่น ๆ                                                                               ,เทศบาลตำบลท่าฬ่อ,การบริหารจัดการน้ำเสียขององค์กรปกครองส่วนท้องถิ่น,2553,,"อปท. ไม่ดำเนินการตามพระราชบัญญัติการสาธารณะสุข พ.ศ.2535
","อปท.ยังไม่สามารถดำเนินการป้องกันและควบคุมน้ำทิ้งจากแหล่งกำเนิดมลพิษให้เป็นไปตามมาตรการที่กำหนดได้
","ให้ อปท.ดำเนินการตามพระราชบัญญัติการสาธารณสุข พ.ศ.2535 อย่างเคร่งครัด
","อปท.ต้องเสียงบประมาณในการฟื้นฟูแม่น้ำสายหลักที่ได้รับผลกระทบจากน้ำเสียจากแหล่งกำเนิดมลพิษในระยะยาว
"
FL-0889,ด้านประสิทธิผล อื่น ๆ                                                                               ,เทศบาลตำบลท่าฬ่อ,การบริหารจัดการน้ำเสียขององค์กรปกครองส่วนท้องถิ่น,2553,,"อปท. ไม่ดำเนินการตามพระราชบัญญัติการสาธารณะสุข พ.ศ.2535
","อปท.ยังไม่สามารถดำเนินการป้องกันและควบคุมน้ำทิ้งจากแหล่งกำเนิดมลพิษให้เป็นไปตามมาตรการที่กำหนดได้
","ให้ อปท.ดำเนินการตามพระราชบัญญัติการสาธารณสุข พ.ศ.2535 อย่างเคร่งครัด
","อปท.ต้องเสียงบประมาณในการฟื้นฟูแม่น้ำสายหลักที่ได้รับผลกระทบจากน้ำเสียจากแหล่งกำเนิดมลพิษในระยะยาว
"
FL-0890,ด้านประสิทธิผล อื่น ๆ                                                                               ,เทศบาลตำบลท่าฬ่อ,การบริหารจัดการน้ำเสียขององค์กรปกครองส่วนท้องถิ่น,2553,,"อปท. ไม่ดำเนินการตามพระราชบัญญัติการสาธารณะสุข พ.ศ.2535
","อปท.ยังไม่สามารถดำเนินการป้องกันและควบคุมน้ำทิ้งจากแหล่งกำเนิดมลพิษให้เป็นไปตามมาตรการที่กำหนดได้
","ให้ อปท.ดำเนินการตามพระราชบัญญัติการสาธารณสุข พ.ศ.2535 อย่างเคร่งครัด
","อปท.ต้องเสียงบประมาณในการฟื้นฟูแม่น้ำสายหลักที่ได้รับผลกระทบจากน้ำเสียจากแหล่งกำเนิดมลพิษในระยะยาว
"
FL-0891,ด้านประสิทธิผล อื่น ๆ                                                                               ,เทศบาลตำบลท่าฬ่อ,การบริหารจัดการน้ำเสียขององค์กรปกครองส่วนท้องถิ่น,2553,,"อปท. ไม่ดำเนินการตามพระราชบัญญัติการสาธารณะสุข พ.ศ.2535
","อปท.ยังไม่สามารถดำเนินการป้องกันและควบคุมน้ำทิ้งจากแหล่งกำเนิดมลพิษให้เป็นไปตามมาตรการที่กำหนดได้
","ให้ อปท.ดำเนินการตามพระราชบัญญัติการสาธารณสุข พ.ศ.2535 อย่างเคร่งครัด
","อปท.ต้องเสียงบประมาณในการฟื้นฟูแม่น้ำสายหลักที่ได้รับผลกระทบจากน้ำเสียจากแหล่งกำเนิดมลพิษในระยะยาว
"
FL-0892,ด้านประสิทธิผล อื่น ๆ                                                                               ,เทศบาลตำบลท่าฬ่อ,การบริหารจัดการน้ำเสียขององค์กรปกครองส่วนท้องถิ่น,2553,,"ผู้บริหาร อปท. และเจ้าหน้าที่ที่เกี่ยวข้องไม่ดำเนินการตามมติคณะรัฐมนตรี 
ลงวันที่ 22 กุมภาพันธ์ 2548
"," อปท.ไม่มีการจัดเก็บค่าบริการบำบัดน้ำเสีย
","ให้ อปท. ดำเนินการตามมติคณะรัฐมนตรี ลงวันที่ 22 กุมภาพันธ์ 2548
","ไม่มีงบประมาณในการบริหารระบบบำบัดน้ำเสียให้มีประสิทธิภาพได้ในระยะยาว
"
FL-0893,ด้านประสิทธิผล อื่น ๆ                                                                               ,เทศบาลตำบลท่าฬ่อ,การบริหารจัดการน้ำเสียขององค์กรปกครองส่วนท้องถิ่น,2553,,"อปท. ไม่ดำเนินการตามพระราชบัญญัติการสาธารณะสุข พ.ศ.2535
","อปท.ยังไม่สามารถดำเนินการป้องกันและควบคุมน้ำทิ้งจากแหล่งกำเนิดมลพิษให้เป็นไปตามมาตรการที่กำหนดได้
","ให้ อปท.ดำเนินการตามพระราชบัญญัติการสาธารณสุข พ.ศ.2535 อย่างเคร่งครัด
","อปท.ต้องเสียงบประมาณในการฟื้นฟูแม่น้ำสายหลักที่ได้รับผลกระทบจากน้ำเสียจากแหล่งกำเนิดมลพิษในระยะยาว
"
FL-0894,ด้านประสิทธิผล อื่น ๆ                                                                               ,เทศบาลตำบลท่าฬ่อ,การบริหารจัดการน้ำเสียขององค์กรปกครองส่วนท้องถิ่น,2553,,"ขาดการดูแลรักษาอุปกรณ์ของระบบบำบัดน้ำเสียตามระยะเวลาที่กำหนด
","ระบบบำบัดน้ำเสียรวมของ อปท. มีอุปกรณ์ชำรุดเสียหายจนไม่สามารถใช้งานได้
","ดำเนินการบำรุงรักษาระบบบำบัดน้ำเสียตามระยะเวลาที่กำหนดเพื่อให้ระบบบำบัดน้ำเสียใช้งานได้เต็มประสิทธิภาพ
","ระบบบำบัดน้ำเสียใช้งานได้ไม่เต็มประสิทธิภาพ
"
FL-0895,ด้านประสิทธิผล อื่น ๆ                                                                               ,เทศบาลตำบลท่าฬ่อ,การบริหารจัดการน้ำเสียขององค์กรปกครองส่วนท้องถิ่น,2553,,"ผู้บริหาร อปท. และเจ้าหน้าที่ที่เกี่ยวข้องไม่ดำเนินการตามมติคณะรัฐมนตรี 
ลงวันที่ 22 กุมภาพันธ์ 2548
"," อปท.ไม่มีการจัดเก็บค่าบริการบำบัดน้ำเสีย
","ให้ อปท. ดำเนินการตามมติคณะรัฐมนตรี ลงวันที่ 22 กุมภาพันธ์ 2548
","ไม่มีงบประมาณในการบริหารระบบบำบัดน้ำเสียให้มีประสิทธิภาพได้ในระยะยาว
"
FL-0896,ด้านประสิทธิผล อื่น ๆ                                                                               ,เทศบาลตำบลท่าฬ่อ,การบริหารจัดการน้ำเสียขององค์กรปกครองส่วนท้องถิ่น,2553,,"อปท.ไม่ดำเนินการตามพระราชบัญญัติการสาธารณสุข พ.ศ.2535

","อปท.ไม่สามารถดำเนินการป้องกันและควบคุมน้ำทิ้งจากแหล่งกำเนิดมลพิษให้เป็นไปตามมาตรการที่กำหนดได้
","ให้ อปท.ดำเนินการตามพระราชบัญญติการสาธารณสุข พ.ศ.2535
","อปท.ต้องเสียงบประมาณในการฟื้นฟูแม่น้ำสายหลักที่ได้รับผลกระทบจากน้ำเสียจากแหล่งกำเนิดมลพิษในระยะยาว

"
FL-0897,ด้านประสิทธิผล อื่น ๆ                                                                               ,เทศบาลตำบลท่าฬ่อ,การบริหารจัดการน้ำเสียขององค์กรปกครองส่วนท้องถิ่น,2553,,"ขาดการดูแลรักษาตามระยะเวลาที่กำหนด
","ระบบบำบัดน้ำเสียรวมของ อปท.มีอุปกรณ์ชำรุดเสียหายจนไม่สามารถใช้งานได้
","บำรุงรักษาอุปกรณ์ของระบบบำบัดน้ำเสียตามระยะเวลาที่กำหนด 
เพื่อให้ระบบบำบัดนำ้เสียใช้งานได้อย่างมีประสิทธิภาพ

","ระบบบำบัดน้ำเสียใช้งานได้ไม่เต็มประสิทธิภาพ
"
FL-0898,ด้านประสิทธิผล อื่น ๆ                                                                               ,เทศบาลตำบลท่าฬ่อ,การบริหารจัดการน้ำเสียขององค์กรปกครองส่วนท้องถิ่น,2553,,"ขาดการดูแลรักษาอุปกรณ์ของระบบบำบัดน้ำเสียตามระยะเวลาที่กำหนด
","ระบบบำบัดน้ำเสียรวมของ อปท. มีอุปกรณ์ชำรุดเสียหายจนไม่สามารถใช้งานได้
","ดำเนินการบำรุงรักษาระบบบำบัดน้ำเสียตามระยะเวลาที่กำหนดเพื่อให้ระบบบำบัดน้ำเสียใช้งานได้เต็มประสิทธิภาพ
","ระบบบำบัดน้ำเสียใช้งานได้ไม่เต็มประสิทธิภาพ
"
FL-0899,ด้านประสิทธิผล อื่น ๆ                                                                               ,เทศบาลตำบลท่าฬ่อ,การบริหารจัดการน้ำเสียขององค์กรปกครองส่วนท้องถิ่น,2553,,"ขาดการดูแลรักษาอุปกรณ์ของระบบบำบัดน้ำเสียตามระยะเวลาที่กำหนด
","ระบบบำบัดน้ำเสียรวมของ อปท. มีอุปกรณ์ชำรุดเสียหายจนไม่สามารถใช้งานได้
","ดำเนินการบำรุงรักษาระบบบำบัดน้ำเสียตามระยะเวลาที่กำหนดเพื่อให้ระบบบำบัดน้ำเสียใช้งานได้เต็มประสิทธิภาพ
","ระบบบำบัดน้ำเสียใช้งานได้ไม่เต็มประสิทธิภาพ
"
FL-0900,ด้านประสิทธิผล อื่น ๆ                                                                               ,เทศบาลตำบลท่าฬ่อ,การบริหารจัดการน้ำเสียขององค์กรปกครองส่วนท้องถิ่น,2553,,"ผู้บริหาร อปท. และเจ้าหน้าที่ที่เกี่ยวข้องไม่ดำเนินการตามมติคณะรัฐมนตรี 
ลงวันที่ 22 กุมภาพันธ์ 2548
","อปท.ไม่มีการจัดเก็บค่าบริการบำบัดน้ำเสีย

","ให้ อปท. ดำเนินการตามมติคณะรัฐมนตรี ลงวันที่ 22 กุมภาพันธ์ 2548
","ไม่มีงบประมาณในการบริหารระบบบำบัดน้ำเสียให้มีประสิทธิภาพได้ในระยะยาว
"
FL-0901,ด้านประสิทธิผล อื่น ๆ                                                                               ,เทศบาลตำบลท่าฬ่อ,การบริหารจัดการน้ำเสียขององค์กรปกครองส่วนท้องถิ่น,2553,,"ขาดการดูแลรักษาอุปกรณ์ของระบบบำบัดน้ำเสียตามระยะเวลาที่กำหนด
","ระบบบำบัดน้ำเสียรวมของ อปท. มีอุปกรณ์ชำรุดเสียหายจนไม่สามารถใช้งานได้
","ดำเนินการบำรุงรักษาระบบบำบัดน้ำเสียตามระยะเวลาที่กำหนดเพื่อให้ระบบบำบัดน้ำเสียใช้งานได้เต็มประสิทธิภาพ
","ระบบบำบัดน้ำเสียใช้งานได้ไม่เต็มประสิทธิภาพ
"
FL-0902,ด้านประสิทธิผล อื่น ๆ                                                                               ,เทศบาลตำบลท่าฬ่อ,การบริหารจัดการน้ำเสียขององค์กรปกครองส่วนท้องถิ่น,2553,,"ผู้บริหาร อปท. และเจ้าหน้าที่ อปท. 
ไม่ดำเนินการจัดเก็บค่าบริการบำบดน้ำเสียตามมติคณะรัฐมนตรี ลงวันที่ 22 
กุมภาพันธ์ 2548
","อปท.ไม่ดำเนินการจัดเก็บค่าบริการบำบัดน้ำเสีย
","ดำเนินการจัดเก็บค่าธรรมเนียมบำบัดน้ำเสียตาม มติคณะรัฐมนตรี ลงวันที่ 22 
กุมภาพันธ์ 2548
","ต้นทุนในการบริหารระบบบำบัดน้ำเสียที่สูงไม่มีรายได้มาอื่นมาบริหารจัดการ 
นอกจากงบประมาณของ อปท. 
ส่งผลให้ระยะยาวการบริหารจัดการระบบบำบัดน้ำเสียอาจไม่มีประสิทธิภาพเท่าที่ควร

"
FL-0903,ด้านประสิทธิผล อื่น ๆ                                                                               ,สำนักงานสาธารณสุขจังหวัดลำปาง,โครงการกองทุนหลักประกันสุขภาพระดับท้องถิ่น,2554,,"1.	คณะกรรมการบริหารระบบหลักประกันสุขภาพองค์การบริหารส่วนตำบล/เทศบาล 
จังหวัดพะเยา ยังไม่เข้าใจถึงบทบาทหน้าที่และภารกิจด้านการสาธารณสุข 
และขาดความรู้ความเข้าใจในแนวทางการดำเนินงานโครงการด้านการสร้างเสริมสุขภาพ 
การป้องกันโรค และการฟื้นฟูสมรรถภาพที่จำเป็นต","การดำเนินงานของกองทุนหลักประกันสุขภาพระดับท้องถิ่น ขององค์กรปกครองส่วนท้องถิ่น           
ในจังหวัดพะเยา ไม่เป็นไปตามหลักเกณฑ์ที่คณะกรรมการหลักประกันสุขภาพแห่งชาติกำหนด
","เพื่อให้องค์กรปกครองส่วนท้องถิ่นในจังหวัดพะเยา 
สามารถดำเนินการเพื่อให้บรรลุวัตถุประสงค์ของโครงการกองทุนหลักประกันสุขภาพระดับท้องถิ่นหรือพื้นที่ 
ในการใช้จ่ายเงินงบประมาณเพื่อดำเนินงานกองทุนดังกล่าวให้เป็นไปตามหลักเกณฑ์ 
หรือแนวทางที่สำนักงานกองทุนหลักประ","	การที่องค์กรปกครองส่วนท้องถิ่นในจังหวัดพะเยา 
นำเงินกองทุนไปใช้จ่ายไม่เป็นไปตามหลักเกณฑ์ที่คณะกรรมการหลักประกันสุขภาพแห่งชาติกำหนด 
มีผลกระทบดังนี้
1.	กรณีสนับสนุนงบประมาณในโครงการส่งเสริมประเพณี วัฒนธรรม 
โครงการจัดซื้อเครื่องอุปโภคบริโภค โครงการจัดซื้อ"
FL-0904,ด้านประสิทธิผล อื่น ๆ                                                                               ,สำนักงานสาธารณสุขจังหวัดลำปาง,โครงการกองทุนหลักประกันสุขภาพระดับท้องถิ่น,2554,,"1. คณะกรรมการบริหารระบบหลักประกันสุขภาพ องค์การบริหารส่วนตำบล/เทศบาล จังหวัดลำปาง 
ไม่เข้าใจถึงบทบาทหน้าที่และภารกิจด้านการสาธารณสุข 
และขาดความรู้ความเข้าใจในแนวทางการดำเนินงานโครงการด้านการสร้างเสริมสุขภาพ 
การป้องกันโรค และการฟื้นฟูสมรรถภาพที่จำเป็นต่อ","การดำเนินงานกองทุนหลักประกันสุขภาพระดับท้องถิ่น ขององค์กรปกครองส่วนท้องถิ่น 
ในจังหวัดลำปาง ไม่เป็นไปตามหลักเกณฑ์ที่คณะกรรมการหลักประกันสุขภาพแห่งชาติกำหนด
","

การที่องค์กรปกครองส่วนท้องถิ่นในจังหวัดลำปาง 
นำเงินกองทุนไปใช้จ่ายไม่เป็นไปตามหลักเกณฑ์ที่คณะกรรมการหลักประกันสุขภาพแห่งชาติกำหนด 
มีผลกระทบดังนี้
1. กรณีสนับสนุนงบประมาณในโครงการส่งเสริมการประกอบอาชีพ 
โครงการส่งเสริมประเพณีวัฒนธรรม โครงการจัดซื้อเครื","การที่องค์กรปกครองส่วนท้องถิ่นในจังหวัดลำปาง 
นำเงินกองทุนไปใช้จ่ายไม่เป็นไปตามหลักเกณฑ์ที่คณะกรรมการหลักประกันสุขภาพแห่งชาติกำหนด 
มีผลกระทบดังนี้
1. กรณีสนับสนุนงบประมาณในโครงการส่งเสริมการประกอบอาชีพ 
โครงการส่งเสริมประเพณีวัฒนธรรม โครงการจัดซื้อเครื่อ"
FL-0905,ด้านประสิทธิผล อื่น ๆ                                                                               ,สำนักงานจังหวัดยโสธร,โครงการส่งเสริมการผลิตข้าวหอมมะลิ,2553,,"1.	ไม่ส่งเสริมให้เกษตรกรมีส่วนร่วมและรับทราบข้อมูลการดำเนินโครงการ 
มีสาเหตุเนื่องจาก สำนักงานเกษตรจังหวัด สำนักงานเกษตรกรอำเภอ 
และเจ้าหน้าที่รับผิดชอบไม่อธิบายรายละเอียด    
การดำเนินโครงการเกี่ยวกับการฝึกอบรม การสนับสนุนปัจจัยการผลิต 
การศึกษาดูงานให้ก","1   การดำเนินโครงการไม่เป็นไปตามหลักเกณฑ์ที่กำหนด
1.1	
การดำเนินโครงการไม่ได้ส่งเสริมให้เกษตรกรมีส่วนร่วมและรับทราบข้อมูลการดำเนินโครงการ 
ในการตัดสินใจเข้าร่วมโครงการ จำนวน 357 ราย คิดเป็นร้อยละ 82.07 
ของจำนวนเกษตรกรที่ตรวจสอบ
1.2	
การคัดเลือกเกษตรกรเข้","1.	ผู้ว่าราชการจังหวัดยโสธร ดำเนินการ ดังนี้
1.1	ปรับปรุงแผนงาน/โครงการ กิจกรรมและงบประมาณ และกำหนดหลักเกณฑ์หรือ 
แนวทางการจัดทำแผนงาน/โครงการที่จะดำเนินการเพื่อป้องกันแผนงาน/โครงการที่ไม่มีความสอดคล้องกับปัญหาความต้องการ 
ไม่มีความพร้อมดำเนินการ 
ไม่มีกา","1.	ไม่ส่งเสริมให้เกษตรกรมีส่วนร่วมและรับทราบข้อมูลการดำเนินโครงการ 
ทำให้การคัดเลือกเกษตรกรเข้าร่วมโครงการไม่สอดคล้องกับปัญหาในพื้นที่ 
ปัญหาความต้องการของเกษตรกร ความพร้อมของเกษตรกร 
และเป็นการสร้างบรรทัดฐานหรือแบบอย่างการดำเนินโครงการและการบริหารจัดการโ"
FL-0906,ด้านประสิทธิผล อื่น ๆ                                                                               ,สำนักงานคณะกรรมการการศึกษาขั้นพื้นฐาน,โครงการสนับสนุนการจัดการศึกษาโดยไม่เสียค่าใช้จ่าย 15 ปี,2553,,,"  การบริหารจัดการด้านการเงินของโรงเรียนจากการเข้าร่วมโครงการ
","  1. 
เพื่อให้การจัดสรรงบประมาณสามารถพัฒนาโรงเรียนสอดคล้องกับสภาพความเป็นจริง 
ในเบื้องต้นควรศึกษาถึงสภาพปัญหาอุปสรรคในการบริหารจัดการด้านการเงินของโรงเรียน 
ตามประเภทโรงเรียนมัธยมศึกษาและโรงเรียนขยายโอกาส 
  2. ในการดำเนินการตามข้อ 1. 
ให้จัดทำฐานข้อมูลจ"," 
การดำเนินงานของโรงเรียนภายหลังเข้าโครงการสนับสนุนการจัดการศึกษาโดยไม่เสียค่าใช้จ่าย 
15 ปี โรงเรียนมีรายรับจากเงินอุดหนุนรายหัวและการเก็บค่าบำรุงการศึกษา 
โดยโรงเรียนได้รับเงินอุดหนุนรายหัวค่าเล่าเรียนในแต่ละระดับชั้นเดียวกัน 
ในอัตราเดียวกันทุกโรงเรียน"
FL-0907,ด้านประสิทธิผล อื่น ๆ                                                                               ,ที่ทำการปกครองจังหวัดเพชรบุรี,"โครงการเศรษฐกิจชุมชน (หมู่บ้านละ 100,000. บาท)",2552,,"จากการตรวจสอบพบสาเหตุของสภาพปัญหาของโครงการ ดังนี้
1. 
อบต.ขาดการให้ความรู้ในเรื่องการจัดทำโครงการให้มีวัตถุประสงค์และวิธีการดำเนินงานที่ชัดเจน 
โดยที่ประชาชนเข้าใจเพียงว่ามีการรวมกลุ่มกันก็สามารถกู้ยืมเงินจาก อบต. 
ได้แล้ว ส่วนการจัดทำโครงการเป็นสิงที่ไม","ข้อตรวจพบที่ 1 
ผลการดำเนินการโครงการของกลุ่มอาชีพหรือกลุ่มเกษตรกรไม่เป็นไปตามวัตถุประสงค์ของโครงการเศรษฐกิจชุมชน
  
จากการตรวจสอบพบว่ากลุ่มเกษตรกรนำเงินไปใช้จ่ายไม่เป็นไปในลักษณะกลุ่มดำเนินการ 
หน่วยงานของรัฐไม่สามารถส่งเสริมให้กลุ่มอาชีพหรือกลุ่มเกษตรกร","1. ให้ อบต. ในเขตจังหวัดเพชรบุรี
    1.1 
กำหนดให้กลุ่มอาชีพหรือกลุ่มเกษตรกรระบุไว้ในโครงการและสัญญาอย่างชัดเจนว่าการดำเนินการใช้จ่ายเงินต้องอยู่ในรูปกลุ่มเท่านั้น
1.2 
ชี้แจงรายละเอียดโครงการทั้งหมดให้สมาชิกผู้กู้ยืมเข้าใจและยอมรับเงื่อนไขของสัญญาฯ
1.3 พ","จากสภาพปัญหาที่โครงการของกลุ่าอาชีพหรือเกษตรกรขาดความชัดเจนในเรื่องวัตถุประสงค์ 
วิธีดำเนินงาน และผลกำไรที่คาดว่าจะได้รับ 
ส่งผลกระทบต่อการดำเนินงานของโครงการโดยการให้กู้ยืมเงินตามโครงการฯ 
มีความเสี่ยงสูงที่จะทำให้การดำเนินงานเป็นไปอย่างไม่คุ้มค่า

"
FL-0908,ด้านประสิทธิผล อื่น ๆ                                                                               ,เทศบาลตำบลบางตะบูน จังหวัดเพชรบุรี,การบริหารจัดการของสำนักงานท้องถิ่นและองค์กรปกครองส่วนท้องถิ่น ในการถ่ายโอนภารกิจและงบประมาณตามแผนการกระจายอำนาจ,2552,,"1. 
ผู้รับผิดชอบไม่เข้าใจบทบาทการทำหน้าที่ของนายทะเบียนและพนักงานเจ้าหน้าที่ 
จึงไม่ตระหนักถึงภารกิจถ่ายโอนซึ่งเป็นภารกิจตามแผนการกระจายอำนาจ 
ในหน้าที่ที่ต้องทำ รวมทั้งไม่ได้ศึกษาคู่มือการปฏิบัติงานตาม 
พรบ.การฌาปนกิจสงเคราะห์ พ.ศ. 2545
2. ตั้งแต่มีการรั","ข้อตรวจพบที่ 1 
องค์กรปกครองส่วนท้องถิ่นไม่มีการดำเนินงานในภารกิจศูนย์บริการผู้สูงอายุในวัด 
และภารกิจการฌาปนกิจสงเคราะห์
1.1 อบต. ไร่ส้ม ไม่มีการดำเนินงานในภารกิจศูนย์บริการผู้สูงอายุในวัดไร่ดอน 
ส่งผลต่อคุณภาพชีวิตของผู้สูงอายุในชุมชนทั้งด้านสภาพร่างกาย","1. 
ให้ท้องถิ่นจังหวัดติดตามการดำเนินการแก้ไขปัญหาในภารกิจศูนย์บิการผู้สูงอายุในวัดอย่างต่อเนื่อง 
ส่วนภารกิจการฌาปนกิจสงเคราะห์ให้แจ้งนายกเทศมนตรีและนายกองค์การบริหารส่วนตำบลในฐานะนายทะเบียนและเจ้าหน้าที่ที่ได้รับมอบหมายจากองค์กรปกครองส่วนท้องถิ่นให้เป็น","ผลกระทบกรณีนายทะเบียนและพนักงานเจ้าหน้าที่ไม่ดำเนินการในด้านงานจดทะเบียน 
งานทะเบียนสมาชิกและงานตรวจสอบ รวมทั้งไม่ควบคุมกำกับ 
ดูแลและส่งเสริมการดำเนินกิจการฌาปนกิจสงเคราะห์ ดังนี้
1. กรณีไม่จดทะเบียน 
ส่งผลให้ประชาชนที่เป็นสมาชิกการฌาปนกิจสงเคราะห์ไม่ได้"
FL-0909,ด้านประสิทธิผล อื่น ๆ                                                                               ,สำนักงานท้องถิ่น จังหวัดลำปาง,โครงการการบริหารจัดการของสนง.ท้องถิ่นจังหวัดและองค์กรปกครองส่วนท้องถิ่นในการถ่ายโอนภารกิจและงบประมาณตามแผนการกระจายอำนาจ,2552,,"1.อปท.มีงบประมาณจำกัดไม่เพียงพอที่จะดำเนินการทุกภารกิจที่ได้รับการถ่ายโอน
2.เจ้าหน้าที่ อปท.ขาดความรู้ ความเข้าใจ เกี่ยวกับกิจการถ่ายโอน
3.อปท.ไม่มีแนวปฏิบัติหรือคู่มือที่ชัดเจนในการดำเนินการตามภารกิจการถ่ายโอน
4.อปท.ขาดการประสานงานและการขอคำแนะนำ คำปรึกษ","การดำเนินงานตามภารกิจถ่ายโอนตามแผนการกระจายอำนาจของ 
อปท.ไม่เป็นไปตามภารกิจทีได้รับการถ่ายโอน
","1.ให้หัวหน้าส่วนราชการประสานกับอปท.ในด้านภารกิจการถ่ายโอน
2.ท้องถิ่นจังหวัดลำปางจัดประชุมคณะอนุกรรมการ อำนวยการ การกระจายอำนาจให้แก่ 
อปท.และสนับสนุนความรู้ความเข้าใจให้แก่ผู้บริหาร อปท.ในด้านภารกิจการถ่ายโอน
3.ให้ผู้บริหาร อปท.ดำเนินภารกิจถ่ายโอนตามที่ได","1.ทำให้ประชาชนในท้องถิ่นไม่ได้รับบริการสาธารณที่ดีตามมาตรฐานที่กำหนดไว้
2.ทำให้เงินอุดหนุนเพื่อดำเนินงานตามภารกิจถ่ายโอน 
มีการใช้จ่ายไม่เป็นไปตามวัตถุประสงค์ตามแผนการกระจายอำนาจ
"
FL-0910,ด้านประสิทธิผล อื่น ๆ                                                                               ,อบต.แม่ทา,การบริหารจัดการภารกิจถ่ายโอนตามแผนการกระจายอำนาจขององค์กรปกคท้องถิ่น,2552,,,"1.องค์กรปกครองส่วนท้องถิ่นดำเนินการไม่ครบถ้วนตามภารกิจที่ได้รับการถ่ายโอน 
จำนวน 20 แห่งดังนี้
   1.1 อปท.ที่สุ่มตรวจสอบดำเนินงานตามภารกิจถ่ายโอนไม่ถึงร้อยละ 25
   1.2 อปท.ทุกแห่งที่สุ่มตรวจสอบดำเนินงานตามภารกิจถ่ายโอนประเภท 
""หน้าที่ที่ต้องทำ""ไม่ครบทุกภา","1.เสริมสร้างความรู้ความเข้าใจให้ผู้บริหาร 
อปท.เกี่ยวกับภารกิจถ่ายโอนตามแผนการกระจายอำนาจ
2.ติดตามผลการดำเนินงานตามภารกิจถ่ายโอน
3.ให้สำนักงานเกษตรจังหวัดเชียงใหม่ประสานการชี้แจง 
อปท.ถึงแนวทางการดำเนินงาน 
งบประมาณให้มีความชัดเจนเพื่อร่วมผลักดันให้ศูนย์ถ","1.การกระจายอำนาจไม่เป็นไปตามหลักเจตนารมณ์ของรัฐธรรมนูญที่ต้องการให้องค์กรปกครองส่วนท้องถิ่นดูแลประชาชนให้ทั่วถึง
2.ประชาชนไม่ได้รับประโยชน์และบริการสาธารณะที่ดีตามมาตรฐานที่เคยได้รับก่อนการถ่ายโอน
3.ภารกิจที่ได้รับการถ่ายโอนประเภทโครงสร้างพื้นฐานไม่ได้รับ"
FL-0911,ด้านประสิทธิผล อื่น ๆ                                                                               ,อบต.นายูง,การตรวจสอบดำเนินงานการบริหารจัดการภารกิจถ่ายโอนตามแผนการกระจายอำนาจขององค์กรปกครองส่วนท้องถิ่นจังหวัดอุดรธานี,2552,,"การดำเนินงานที่ไม่ถูกต้องตามข้อสังเกตข้างต้น 
มีสาเหตุจากสำนักงานส่งเสริมการปกครองท้องถิ่นจังหวัดอุดรธานียังคงแจ้งขอรับเงินอุดหนุนจากกรมส่งเสริมการปกครองท้องถิ่น 
แม้ว่า 
องค์การบริหารส่วนตำบลหนองแสงจะได้มีหนังสือแจ้งปิดการดำเนินงานศูนย์พัฒนาเด็กเล็กบ้านด","ข้อตรวจพบที่ 1  
การดำเนินงานตามภารกิจถ่ายโอนตามแผนการกระจายอำนาจขององค์กรปกครองส่วนท้องถิ่นไม่เป็นไปตามภารกิจที่ได้รับการถ่ายโอน 
ข้อตรวจพบที่ 2  
การดำเนินงานศูนย์พัฒนาเด็กเล็กไม่เป็นไปตามมาตรฐานที่กรมส่งเสริมการปกครองท้องถิ่นกำหนด
ข้อสังเกตที่ 1  การจ่","ให้ผู้ว่าราชการจังหวัดอุดรธานีในฐานะประธานอนุกรรมการอำนวยการการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่นระดับจังหวัด 
(เปลี่ยนจากประธานกรรมการบริหารการถ่ายโอนภารกิจ บุคลากร 
และงบประมาณให้แก่องค์กรปกครองส่วนท้องถิ่นระดับจังหวัด 
ตามคำสั่งคณะกรรมการการกระจ","ทำให้จำนวนศูนย์พัฒนาเด็กเล็กที่สำนักงานส่งเสริมการปกครองท้องถิ่นจังหวัดอุดรธานีแจ้งกรมส่งเสริมการปกครองท้องถิ่นเพื่อขอรับการจัดสรรเงินอุดหนุนไม่ตรงกับข้อเท็จจริง 
และทำให้การปฏิบัติหน้าที่ของคณะกรรมการบริหารศูนย์พัฒนาเด็กเล็กไม่มีประสิทธิภาพ 
เนื่องจากขาด"
