finding_id,issue_title,unit,program,year,cause_detail,issue_detail,recommendation,outcomes_impact
FL-1376,ผลการตรวจสอบการดำเนินงานด้านอื่น ๆ                                                                  ,อบต.อ่าวนาง,การตรวจสอบการดำเนินงานการบังคับใช้กฎหมายควบคุมอาคารเทศบาลตำบลและองค์การบริหารส่วนตำบล,2562,ไม่มีการติดตามผลการดำเนินการตามหนังสือสั่งการกระทรวงมหาดไทย,เทศบาลตำบลและองค์การบริหารส่วนตำบลที่สุ่มตรวจสอบไม่ได้ดำเนินการหรือดำเนินการแต่ไม่ครบถ้วนตามหนังสือสั่งการกระทรวงมหาดไทย ไม่มีการดำเนินการหรือดำเนินการแต่ไม่ครบถ้วนตามหนังสือสั่งการกระทรวงมหาดไทย เทศบาลตำบลแล,"1.	
กำชับผู้รับผิดชอบให้ปฏิบัติตามหนังสือสั่งการกระทรวงมหาดไทยอย่างเคร่งครัด 
และดำเนินการให้สอดคล้องกับวัตถุประสงค์ที่สั่งการ 
หากยังไม่มีการรายงานผลให้กระทรวงมหาดไทยทราบ ให้เร่งรัดการดำเนินการโดยเร็ว
2.	ในอนาคต หากมีการสั่งการของกระทรวงมหาดไทยหรือหน่วยง","เทศบาลตำบลและองค์การบริหารส่วนตำบลไม่ดำเนินการตรวจสอบและรายงานผลการตรวจสอบอาคาร 
หรือดำเนินการแต่ไม่สอดคล้องกับวัตถุประสงค์ตามหนังสือสั่งการกระทรวงมหาดไทยกำหนด 
ย่อมก่อให้เกิดความเสี่ยงต่อความปลอดภัยในชีวิตและทรัพย์สินของประชาชนในพื้นที่ 
ทั้งในเรื่องความ"
FL-1377,ผลการตรวจสอบการดำเนินงานด้านอื่น ๆ                                                                  ,อบต.อ่าวนาง,การตรวจสอบการดำเนินงานการบังคับใช้กฎหมายควบคุมอาคารเทศบาลตำบลและองค์การบริหารส่วนตำบล,2562,ไม่มีการติดตามผลการดำเนินการตามหนังสือสั่งการกระทรวงมหาดไทย,เทศบาลตำบลและองค์การบริหารส่วนตำบลที่สุ่มตรวจสอบไม่ได้ดำเนินการหรือดำเนินการแต่ไม่ครบถ้วนตามหนังสือสั่งการกระทรวงมหาดไทย ไม่มีการดำเนินการหรือดำเนินการแต่ไม่ครบถ้วนตามหนังสือสั่งการกระทรวงมหาดไทย เทศบาลตำบลแล,"1.	
กำชับผู้รับผิดชอบให้ปฏิบัติตามหนังสือสั่งการกระทรวงมหาดไทยอย่างเคร่งครัด 
และดำเนินการให้สอดคล้องกับวัตถุประสงค์ที่สั่งการ 
หากยังไม่มีการรายงานผลให้กระทรวงมหาดไทยทราบ ให้เร่งรัดการดำเนินการโดยเร็ว
2.	ในอนาคต หากมีการสั่งการของกระทรวงมหาดไทยหรือหน่วยง","เทศบาลตำบลและองค์การบริหารส่วนตำบลไม่ดำเนินการตรวจสอบและรายงานผลการตรวจสอบอาคาร 
หรือดำเนินการแต่ไม่สอดคล้องกับวัตถุประสงค์ตามหนังสือสั่งการกระทรวงมหาดไทยกำหนด 
ย่อมก่อให้เกิดความเสี่ยงต่อความปลอดภัยในชีวิตและทรัพย์สินของประชาชนในพื้นที่ 
ทั้งในเรื่องความ"
FL-1378,ผลการตรวจสอบการดำเนินงานด้านอื่น ๆ                                                                  ,อบต.อ่าวนาง,การตรวจสอบการดำเนินงานการบังคับใช้กฎหมายควบคุมอาคารเทศบาลตำบลและองค์การบริหารส่วนตำบล,2562,ไม่มีการติดตามผลการดำเนินการตามหนังสือสั่งการกระทรวงมหาดไทย,เทศบาลตำบลและองค์การบริหารส่วนตำบลที่สุ่มตรวจสอบไม่ได้ดำเนินการหรือดำเนินการแต่ไม่ครบถ้วนตามหนังสือสั่งการกระทรวงมหาดไทย ไม่มีการดำเนินการหรือดำเนินการแต่ไม่ครบถ้วนตามหนังสือสั่งการกระทรวงมหาดไทย เทศบาลตำบลแล,"1.	
กำชับผู้รับผิดชอบให้ปฏิบัติตามหนังสือสั่งการกระทรวงมหาดไทยอย่างเคร่งครัด 
และดำเนินการให้สอดคล้องกับวัตถุประสงค์ที่สั่งการ 
หากยังไม่มีการรายงานผลให้กระทรวงมหาดไทยทราบ ให้เร่งรัดการดำเนินการโดยเร็ว
2.	ในอนาคต หากมีการสั่งการของกระทรวงมหาดไทยหรือหน่วยง","เทศบาลตำบลและองค์การบริหารส่วนตำบลไม่ดำเนินการตรวจสอบและรายงานผลการตรวจสอบอาคาร 
หรือดำเนินการแต่ไม่สอดคล้องกับวัตถุประสงค์ตามหนังสือสั่งการกระทรวงมหาดไทยกำหนด 
ย่อมก่อให้เกิดความเสี่ยงต่อความปลอดภัยในชีวิตและทรัพย์สินของประชาชนในพื้นที่ 
ทั้งในเรื่องความ"
FL-1379,ผลการตรวจสอบการดำเนินงานด้านอื่น ๆ                                                                  ,อบต.อ่าวนาง,การตรวจสอบการดำเนินงานการบังคับใช้กฎหมายควบคุมอาคารเทศบาลตำบลและองค์การบริหารส่วนตำบล,2562,ไม่มีการติดตามผลการดำเนินการตามหนังสือสั่งการกระทรวงมหาดไทย,เทศบาลตำบลและองค์การบริหารส่วนตำบลที่สุ่มตรวจสอบไม่ได้ดำเนินการหรือดำเนินการแต่ไม่ครบถ้วนตามหนังสือสั่งการกระทรวงมหาดไทย ไม่มีการดำเนินการหรือดำเนินการแต่ไม่ครบถ้วนตามหนังสือสั่งการกระทรวงมหาดไทย เทศบาลตำบลแล,"1.	
กำชับผู้รับผิดชอบให้ปฏิบัติตามหนังสือสั่งการกระทรวงมหาดไทยอย่างเคร่งครัด 
และดำเนินการให้สอดคล้องกับวัตถุประสงค์ที่สั่งการ 
หากยังไม่มีการรายงานผลให้กระทรวงมหาดไทยทราบ ให้เร่งรัดการดำเนินการโดยเร็ว
2.	ในอนาคต หากมีการสั่งการของกระทรวงมหาดไทยหรือหน่วยง","เทศบาลตำบลและองค์การบริหารส่วนตำบลไม่ดำเนินการตรวจสอบและรายงานผลการตรวจสอบอาคาร 
หรือดำเนินการแต่ไม่สอดคล้องกับวัตถุประสงค์ตามหนังสือสั่งการกระทรวงมหาดไทยกำหนด 
ย่อมก่อให้เกิดความเสี่ยงต่อความปลอดภัยในชีวิตและทรัพย์สินของประชาชนในพื้นที่ 
ทั้งในเรื่องความ"
FL-1380,ผลการตรวจสอบการดำเนินงานด้านอื่น ๆ                                                                  ,อบต.อ่าวนาง,การตรวจสอบการดำเนินงานการบังคับใช้กฎหมายควบคุมอาคารเทศบาลตำบลและองค์การบริหารส่วนตำบล,2562,ไม่มีการติดตามผลการดำเนินการตามหนังสือสั่งการกระทรวงมหาดไทย,เทศบาลตำบลและองค์การบริหารส่วนตำบลที่สุ่มตรวจสอบไม่ได้ดำเนินการหรือดำเนินการแต่ไม่ครบถ้วนตามหนังสือสั่งการกระทรวงมหาดไทย ไม่มีการดำเนินการหรือดำเนินการแต่ไม่ครบถ้วนตามหนังสือสั่งการกระทรวงมหาดไทย เทศบาลตำบลแล,"1.	
กำชับผู้รับผิดชอบให้ปฏิบัติตามหนังสือสั่งการกระทรวงมหาดไทยอย่างเคร่งครัด 
และดำเนินการให้สอดคล้องกับวัตถุประสงค์ที่สั่งการ 
หากยังไม่มีการรายงานผลให้กระทรวงมหาดไทยทราบ ให้เร่งรัดการดำเนินการโดยเร็ว
2.	ในอนาคต หากมีการสั่งการของกระทรวงมหาดไทยหรือหน่วยง","เทศบาลตำบลและองค์การบริหารส่วนตำบลไม่ดำเนินการตรวจสอบและรายงานผลการตรวจสอบอาคาร 
หรือดำเนินการแต่ไม่สอดคล้องกับวัตถุประสงค์ตามหนังสือสั่งการกระทรวงมหาดไทยกำหนด 
ย่อมก่อให้เกิดความเสี่ยงต่อความปลอดภัยในชีวิตและทรัพย์สินของประชาชนในพื้นที่ 
ทั้งในเรื่องความ"
FL-1381,ผลการตรวจสอบการดำเนินงานด้านอื่น ๆ                                                                  ,กรมกิจการผู้สูงอายุ,การตรวจสอบการดำเนินงานตามแผนผู้สูงอายุแห่งชาติ ฉบับที่ 2,2562,ทำให้การปรับแผนไม่สามารถดำเนินการได้ภายในระยะเวลาที่กำหนด และกรอบระยะเวลาเพื่อให้ทราบว่าในแต่ละปีต้องมีการดำเนินการอย่างไร เนื่องจากคณะกรรมการผู้สูงอายุแห่งชาติ,การปรับแผนผู้สูงอายุแห่งชาติฉบับที่ 2545-2564) แผนผู้สูงอายุแห่งชาติ,"เพื่อให้การปรับแผนผู้สูงอายุแห่งชาติฉบับที่ 2 (พ.ศ. 2545-2564) 
เป็นไปอย่างมีประสิทธิภาพและประสิทธิผล สำนักงานการตรวจเงินแผ่นดิน
มีข้อเสนอแนะให้อธิบดีกรมกิจการผู้สูงอายุในฐานะเลขานุการ
คณะกรรมการผู้สูงอายุแห่งชาติ เสนอให้ประธานกรรมการผู้สูงอายุแห่งชาติพิจ","กระบวนการปรับปรุงแผนที่ไม่เป็นไปตามที่กำหนด ส่งผลกระทบให้
แผนผู้สูงอายุแห่งชาติ ฯขาดความเป็นปัจจุบัน และไม่สอดคล้องกับการจัดทำ
แผนพัฒนาเศรษฐกิจและสังคมแห่งชาติแต่ละฉบับ ทำให้หน่วยงานที่เกี่ยวข้อง
ไม่นำแผนฯ มาแปลงสู่การปฏิบัติ ด้วยเห็นว่ามาตรการและเป้าหมาย"
FL-1387,ผลการตรวจสอบการดำเนินงานด้านอื่น ๆ                                                                  ,สำนักงานปลัดกระทรวงพลังงาน,การตรวจสอบการดำเนินงานโครงการสูบน้ำพลังงานแสงอาทิตย์สู้ภัยแล้ง,2562,ได้จัดส่งหนังสือบันทึกการส่งมอบและรับมอบระบบสูบน้ำพลังงานแสงอาทิตย์ อยู่ระหว่างจัดทำเอกสารการส่งมอบระบบสูบน้ำจำนวน โครงการสูบน้ำพลังงานแสงอาทิตย์สู้ภัยแล้งไปยัง,จากการตรวจสอบข้อมูลการส่งมอบและรับมอบระบบสูบน้ำพลังงานแสงอาทิตย์ การส่งมอบระบบสูบน้ำพลังงานแสงอาทิตย์ให้องค์กรปกครองส่วนท้องถิ่น โครงการสูบน้ำพลังงานแสงอาทิตย์สู้ภัยแล้งทั้งหมด,"สั่งการให้ สพจ. 
ที่ยังไม่ได้ดำเนินการส่งมอบระบบสูบน้ำพลังงานแสงอาทิตย์เร่งดำเนินการส่งมอบระบบสูบน้ำให้ 
อปท. และกรณีที่ส่งมอบระบบสูบน้ำไปแล้วแต่ อปท.ที่ยังไม่รับมอบ 
ให้เร่งประสานชี้แจงทำความเข้าใจเพื่อให้เห็นประโยชน์ของโครงการสูบน้ำพลังงานแสงอาทิตย์สู้ภ","การที่สำนักงานพลังงานจังหวัดยังส่งมอบระบบสูบน้ำพลังงานแสงอาทิตย์ไม่แล้วเสร็จดังกล่าว 
แม้จะยังไม่เกิดความเสียหายเนื่องจากระบบสูบน้ำพลังงานแสงอาทิตย์ยังอยู่ภายในกำหนดระยะเวลารับประกันความชำรุดบกพร่อง 
2 ปี ตามสัญญาจ้าง 
แต่หากสำนักงานพลังงานจังหวัดดำเนินกา"
FL-1490,ผลการตรวจสอบด้านอื่น ๆ                                                                              ,เทศบาลเมืองกำแพงเพชร,โครงการก่อสร้างสถานีขนถ่ายขยะมูลฝอยของเทศบาลเมืองกำแพงเพชรอ.รัตภูมิ จ.สงขลา,2562,โดยเส้นทางเข้าสู่สถานีขนถ่ายขยะมูลฝอยที่เทศบาลเมืองกำแพงเพชรเลือกนั้น 2.โครงการยังไม่ได้รับการขยายเขตไฟฟ ปัจจุบันเป็นถนนดินลูกรังที่วิ่งผ่านสวนยางพาราของประชาชน,สถานีขนถ่ายขยะมูลฝอยเทศบาลเมืองกำแพงเพชรยังไม่ได้เตรียมความพร้อมในการบริหารจัดการโครงการ 1.ค่าบริการรับเหมากำจัดขยะ ที่อำเภอคลองหอยโข่ง,"1.ดูแลรักษาสถานีขนถ่ายขยะมูลฝอยให้อยู่ในสภาพพร้อมใช้งาน 
เมื่อดำเนินการก่อสร้างถนนทางเข้าสถานีขนถ่ายขยะมูลฝอย 
และขยายเขตไฟฟ้าแล้วเสร็จ สามารถเปิดดำเนินการได้ทันที
2.เร่งดำเนินการก่อสร้างถนนและขอขยายเขตไฟฟ้าจากการไฟฟ้าส่วนภูมิภาคให้แล้วเสร็จเพื่อที่จะได้ด","1.ตามสัญญาเดิม 
โครงการก่อสร้างสถานีขนถ่ายขยะมูลฝอยถูกกำหนดให้แล้วเสร็จในปีงบประมาณ 2560 
เพื่อที่จะให้โครงการสามารถสอดรับกับเป้าหมาย Roadmap 
การบริหารจัดการชยะมูลฝอย คือ นำขยะสะสมขององค์กรปกครองส่วนท้องถิ่นทั้ง 7 
แห่ง ปริมาณ 58,708 ตัน มากำจัดอย่างถูกห"
FL-1491,ผลการตรวจสอบด้านอื่น ๆ                                                                              ,เทศบาลเมืองชุมแพ,การตรวจสอบการดำเนินงานระบบจัดการขยะมูลฝอยของเทศบาลเมืองบ้านไผ่ จังหวัดขอนแก่น,2562,1.อัตรากำลังบุคลากรด้านการบริหารจัดการขยะในส่วนของงานกำจัดขยะมูลฝอยแ และขาดความรู้ความเข้าใจในการจัดการสถานที่กำจัดขยะมูลฝอยให้เป็นไปตามเกณฑ์ เทศบาลเมืองบ้านไผ่,การจัดการขยะมูลฝอยไม่เป็นไปตามมาตรฐานการจัดการขยะมูลฝอย และกรมส่งเสริมการปกครองท้องถิ่น การจัดการขยะมูลฝอยของเทศบาลเมืองบ้านไผ่,"      เทศบาลเมืองบ้านไผ่
เพื่อให้การดำเนินงานระบบจัดการขยะมูลฝอยของเทศบาลเมืองบ้านไผ่ 
เป็นไปตามเกณฑ์ มาตรฐาน และแนวทางการจัดการขยะมูลฝอยชุมชน ของกรมควบคุมมลพิษ 
และป้องกันผลกระทบที่อาจเกิดขึ้นกับสิ่งแวดล้อม 
สำนักงานการตรวจเงินแผ่นดินจึงมีข้อเสนอแนะให้นา","     เทศบาลเมืองบ้านไผ่

1.	การไม่ติดประกาศชั่วโมงปฏิบัติงานที่ประตูทางเข้า 
อาจทำให้มีบุคคลภายนอกบุกรุกเข้าไปในสถานที่กำจัดขยะมูลฝอยโดยไม่ได้รับอนุญาตหลังเวลาปิดทำการ 
ซึ่งอาจเกิดความไม่ปลอดภัยต่อทรัพย์สินของทางราชการ
2.	การไม่มีระบบควบคุมก๊าซ ส่งผลให้เก"
FL-1492,ผลการตรวจสอบด้านอื่น ๆ                                                                              ,สำนักงานประมงจังหวัดฉะเชิงเทรา,โครงการการยกระดับคุณภาพและการแปรรูปสินค้าเกษตร งบประมาณจังหวัด ปีงบประมาณ 2560 - 2562,2562,เจ้าหน้าที่ไม่ได้กำหนดเนื้อหาที่แตกต่างเพื่อให้เหมาะกับกลุ่มเป้าหมายที่มีศักยภาพ การดำเนินโครงการตามขั้นตอนการคัดเลือกและการเตรียมความพร้อมยังไม่เหมาะสม การกำหนดหลักสูตรฝึกอบรมไม่เหมาะสม,การดำเนินโครงการตามขั้นตอนการบริหารโครงการภาครัฐ ไม่ได้กำหนดหลักเกณฑ์การคัดเลือกที่เหมาะสม การกำหนดหลักสูตรการฝึกอบรมไม่เหมาะสม,"1. ให้ผู้ว่าราชการจังหวัดฉะเชิงเทรา ดำเนินการควบคุม ติดตาม 
ให้หน่วยงานที่ได้รับการจัดสรรงบประมาณจัดทำรายงานผลสัมฤทธิ์ของโครงการให้เป็นไปตามวัตถุประสงค์โครงการ 
เป้าหมายและตัวชี้วัดที่กำหนดไว้ 
และให้มีการตรวจสอบความครบถ้วนของการจัดทำรายงานผลสัมฤทธิ์ดังกล","1. การกำหนดหลักสูตรฝึกอบรมไม่เหมาะสม 
ทำให้เกษตรกรที่ฟาร์มผ่านการรับรองมาตรฐาน GAP แล้วมาอบรมซ้ำในเรื่องมาตรฐาน 
GAP อีก และได้รับความรู้ในเรื่องการแปรรูปที่เกษตรกรไม่สนใจ ไม่ได้นำไปทำต่อ 
ทำให้รัฐสูญเสียงบประมาณในการฝึกอบรมที่ไม่เกิดความคุ้มค่า
2. การไม่"
FL-1494,ผลการตรวจสอบด้านอื่น ๆ                                                                              ,สำนักงานจังหวัดเชียงราย,โครงการพัฒนาพืชเฉพาะถิ่นตามภูมิศาสตร์ (ชา กาแฟ),2562,สำนักงานเกษตรจังหวัดเชียงรายมิได้พิจารณากลั่นกรองคัดเลือกกลุ่มวิสาหกิจชุมชนฯ ที่มีศักยภาพที่จะสามารถบริหารจัดการโรงแปรรูปกาแฟและเครื่องมืออุปกรณ์ที่ได้รับ 1.ขั้นตอนการคัดเลือกกลุ่มวิสาหกิจชุมชนฯ,ปัญหาการบริหารจัดการกลุ่มวิสาหกิจชุมชนผู้ปลูกกาแฟ จากการตรวจสอบการบริหารจัดการกลุ่มวิสาหกิจชุมชนผู้ปลูกกาแฟ มีกลุ่มที่บริหารจัดการระดับดี,"ข้อเสนอแนะ ให้เกษตรจังหวัดเชียงราย ดำเนินการดังนี้
1.	ประสานกับกลุ่มวิสาหกิจชุมชนฯ ทั้ง 8 กลุ่มตามโครงการ 
ให้ดำเนินการปรับปรุงแก้ไขการบริหารจัดการกลุ่มวิสาหกิจชุมชนฯ 
ให้เป็นไปตามตัวชี้วัดหลัก 15 ข้อ โดยเร็ว  
และสำนักงานเกษตรจังหวัดเชียงรายรวบรวมผลการดำ","ผลกระทบ
1. การบริหารงานกลุ่มวิสาหกิจชุมชนกาแฟ 
ตามโครงสร้างที่มีกรรมการวิสาหกิจชุมชนฯ หลายคน แต่ทำหน้าที่จริงเพียง 1-2 คน 
หรือบางกลุ่ม ฯ ไม่มีการจัดทำรายการรายรับ-รายจ่าย 
ทำให้ขาดความรัดกุมในการดำเนินงาน มีความเสี่ยงที่จะเกิดการรั่วไหลของเงินได้ 
2. การ"
FL-1495,ผลการตรวจสอบด้านอื่น ๆ                                                                              ,สำนักบริหารยุทธศาสตร์กลุ่มจังหวัดภาคเหนือตอนบน 2,โครงการตามแผนบูรณาการส่งเสริมการพัฒนาจังหวัดและกลุ่มจังหวัดแบบบูรณาการ กลุ่มจังหวัดภาคเหนือตอนบน 2,2562,และโรงสีข้าวล่าช้าเนื่องจากใช้ระยะเวลาในการดำเนินการขอเปลี่ยนสถานที่ก่อสร้างค่อนข้างนานจากสหกรณ์การเกษตรอำเภอเมืองเชียงราย ก่อสร้างเครื่องอบลดความชื้นข้าว/ข้าวโพด มาก่อสร้างในพื้นที่ของสหกรณ์การเกษตรเมืองพาน,ก่อสร้างเครื่องอบลดความชื้นข้าว/ข้าวโพด การบริหารจัดการโครงการเป็นปัจจัยสำคัญที่จะทำให้โครงการสนับสนุนการปรับปรุง คุณภาพพืชเศรษฐกิจของเกษตรกรเพื่อสร้างมูลค่าเพิ่ม,"อยู่ในข้อตรวจพบที่ 1
","ผลกระทบ
การบริหารจัดการโครงการไม่มีประสิทธิภาพ โดยดำเนินการก่อสร้างเครื่องอบลด 
ความชื้นและโรงสีข้าวแล้วเสร็จล่าช้า ไม่มีความพร้อมด้านการรวบรวม 
แปรรูปผลิตผล และการตลาด ส่งผล กระทบต่อการดำเนินการโครงการทั้ง 2 โครงการ 
ดังนี้ โครงการสนับสนุนการปรับปรุงคุณภ"
FL-1496,ผลการตรวจสอบด้านอื่น ๆ                                                                              ,กรมพัฒนาฝีมือแรงงาน,โครงการพัฒนาศักยภาพแรงงานรองรับภาคอุตสาหกรรมและบริการเพื่อการแข่งขัน,2562,และเจ้าหน้าที่บันทึกข้อมูล มีการบันทึกข้อมูล บันทึกข้อมูล,ข้อมูลผลการดำเนินงานการพัฒนาฝีมือแรงงานยังมีความคลาดเคลื่อน สพร.ที่สุ่มตรวจสอบกับระบบ จากการเปรียบเทียบข้อมูลผลการดำเนินการของ,"กำชับให้ สพร. และ สนพ. ให้ความสำคัญกับการตรวจสอบความถูกต้อง ครบถ้วน 
ของข้อมูลทั้งก่อนและหลังบันทึกข้อมูลเข้าสู่ระบบ และจัดให้มีกระบวนการจัดการ
ความรู้ ให้กับเจ้าหน้าที่ผู้ปฏิบัติงาน และปรับปรุงคู่มือผู้ใช้งานระบบ
ดังกล่าวให้ทันสมัย 
","-
"
FL-1497,ผลการตรวจสอบด้านอื่น ๆ                                                                              ,อบต.อ่าวนาง,การตรวจสอบการดำเนินงานการบังคับใช้กฎหมายควบคุมอาคารเทศบาลตำบลและองค์การบริหารส่วนตำบล,2562,ไม่มีมาตรการดำเนินการกับเจ้าของอาคารที่มีการเพิกเฉยไม่ส่งรายงานการตรวจสอบ สภาพอาคาร,การส่งรายงานตรวจสอบสภาพอาคารของอาคาร จากการตรวจสอบเอกสารสมุดคุมใบอนุญาตก่อสร้างฯ ประเภทไม่เป็นไปตามกฎหมาย,"พิจารณากำหนดมาตรการดำเนินการให้เป็นไปตามกฎหมายอย่างเคร่งครัดกับเจ้าของอาคารที่เพิกเฉยไม่ส่งรายงานการตรวจสอบสภาพอาคาร 
หากยังเพิกเฉยให้ดำเนินการลงโทษตามที่กฎหมายกำหนด
","อาคาร 9 ประเภท 
เป็นอาคารที่ก่อสร้างเพื่อใช้เป็นที่อยู่อาศัยหรือประกอบกิจการให้บริการประชาชน 
กรณีเจ้าของอาคารส่วนใหญ่ไม่ส่งรายงานตรวจสอบสภาพอาคารตามกฎหมาย 
ย่อมก่อให้เกิดความเสี่ยงที่อาจส่งผลต่อความไม่ปลอดภัยในชีวิตและทรัพย์สินของประชาชนที่อยู่อาศัยหรือใ"
FL-1498,ผลการตรวจสอบด้านอื่น ๆ                                                                              ,อบต.อ่าวนาง,การตรวจสอบการดำเนินงานการบังคับใช้กฎหมายควบคุมอาคารเทศบาลตำบลและองค์การบริหารส่วนตำบล,2562,ไม่มีมาตรการดำเนินการกับเจ้าของอาคารที่มีการเพิกเฉยไม่ส่งรายงานการตรวจสอบ สภาพอาคาร,การส่งรายงานตรวจสอบสภาพอาคารของอาคาร จากการตรวจสอบเอกสารสมุดคุมใบอนุญาตก่อสร้างฯ ประเภทไม่เป็นไปตามกฎหมาย,"พิจารณากำหนดมาตรการดำเนินการให้เป็นไปตามกฎหมายอย่างเคร่งครัดกับเจ้าของอาคารที่เพิกเฉยไม่ส่งรายงานการตรวจสอบสภาพอาคาร 
หากยังเพิกเฉยให้ดำเนินการลงโทษตามที่กฎหมายกำหนด
","อาคาร 9 ประเภท 
เป็นอาคารที่ก่อสร้างเพื่อใช้เป็นที่อยู่อาศัยหรือประกอบกิจการให้บริการประชาชน 
กรณีเจ้าของอาคารส่วนใหญ่ไม่ส่งรายงานตรวจสอบสภาพอาคารตามกฎหมาย 
ย่อมก่อให้เกิดความเสี่ยงที่อาจส่งผลต่อความไม่ปลอดภัยในชีวิตและทรัพย์สินของประชาชนที่อยู่อาศัยหรือใ"
FL-1499,ผลการตรวจสอบด้านอื่น ๆ                                                                              ,อบต.อ่าวนาง,การตรวจสอบการดำเนินงานการบังคับใช้กฎหมายควบคุมอาคารเทศบาลตำบลและองค์การบริหารส่วนตำบล,2562,ไม่มีมาตรการดำเนินการกับเจ้าของอาคารที่มีการเพิกเฉยไม่ส่งรายงานการตรวจสอบ สภาพอาคาร,การส่งรายงานตรวจสอบสภาพอาคารของอาคาร จากการตรวจสอบเอกสารสมุดคุมใบอนุญาตก่อสร้างฯ ประเภทไม่เป็นไปตามกฎหมาย,"พิจารณากำหนดมาตรการดำเนินการให้เป็นไปตามกฎหมายอย่างเคร่งครัดกับเจ้าของอาคารที่เพิกเฉยไม่ส่งรายงานการตรวจสอบสภาพอาคาร 
หากยังเพิกเฉยให้ดำเนินการลงโทษตามที่กฎหมายกำหนด
","อาคาร 9 ประเภท 
เป็นอาคารที่ก่อสร้างเพื่อใช้เป็นที่อยู่อาศัยหรือประกอบกิจการให้บริการประชาชน 
กรณีเจ้าของอาคารส่วนใหญ่ไม่ส่งรายงานตรวจสอบสภาพอาคารตามกฎหมาย 
ย่อมก่อให้เกิดความเสี่ยงที่อาจส่งผลต่อความไม่ปลอดภัยในชีวิตและทรัพย์สินของประชาชนที่อยู่อาศัยหรือใ"
FL-1500,ผลการตรวจสอบด้านอื่น ๆ                                                                              ,อบต.อ่าวนาง,การตรวจสอบการดำเนินงานการบังคับใช้กฎหมายควบคุมอาคารเทศบาลตำบลและองค์การบริหารส่วนตำบล,2562,ไม่มีมาตรการดำเนินการกับเจ้าของอาคารที่มีการเพิกเฉยไม่ส่งรายงานการตรวจสอบ สภาพอาคาร,การส่งรายงานตรวจสอบสภาพอาคารของอาคาร จากการตรวจสอบเอกสารสมุดคุมใบอนุญาตก่อสร้างฯ ประเภทไม่เป็นไปตามกฎหมาย,"พิจารณากำหนดมาตรการดำเนินการให้เป็นไปตามกฎหมายอย่างเคร่งครัดกับเจ้าของอาคารที่เพิกเฉยไม่ส่งรายงานการตรวจสอบสภาพอาคาร 
หากยังเพิกเฉยให้ดำเนินการลงโทษตามที่กฎหมายกำหนด
","อาคาร 9 ประเภท 
เป็นอาคารที่ก่อสร้างเพื่อใช้เป็นที่อยู่อาศัยหรือประกอบกิจการให้บริการประชาชน 
กรณีเจ้าของอาคารส่วนใหญ่ไม่ส่งรายงานตรวจสอบสภาพอาคารตามกฎหมาย 
ย่อมก่อให้เกิดความเสี่ยงที่อาจส่งผลต่อความไม่ปลอดภัยในชีวิตและทรัพย์สินของประชาชนที่อยู่อาศัยหรือใ"
FL-1501,ผลการตรวจสอบด้านอื่น ๆ                                                                              ,อบต.อ่าวนาง,การตรวจสอบการดำเนินงานการบังคับใช้กฎหมายควบคุมอาคารเทศบาลตำบลและองค์การบริหารส่วนตำบล,2562,ไม่มีมาตรการดำเนินการกับเจ้าของอาคารที่มีการเพิกเฉยไม่ส่งรายงานการตรวจสอบ สภาพอาคาร,การส่งรายงานตรวจสอบสภาพอาคารของอาคาร จากการตรวจสอบเอกสารสมุดคุมใบอนุญาตก่อสร้างฯ ประเภทไม่เป็นไปตามกฎหมาย,"พิจารณากำหนดมาตรการดำเนินการให้เป็นไปตามกฎหมายอย่างเคร่งครัดกับเจ้าของอาคารที่เพิกเฉยไม่ส่งรายงานการตรวจสอบสภาพอาคาร 
หากยังเพิกเฉยให้ดำเนินการลงโทษตามที่กฎหมายกำหนด
","อาคาร 9 ประเภท 
เป็นอาคารที่ก่อสร้างเพื่อใช้เป็นที่อยู่อาศัยหรือประกอบกิจการให้บริการประชาชน 
กรณีเจ้าของอาคารส่วนใหญ่ไม่ส่งรายงานตรวจสอบสภาพอาคารตามกฎหมาย 
ย่อมก่อให้เกิดความเสี่ยงที่อาจส่งผลต่อความไม่ปลอดภัยในชีวิตและทรัพย์สินของประชาชนที่อยู่อาศัยหรือใ"
