finding_id,issue_title,unit,program,year,cause_detail,issue_detail,recommendation,outcomes_impact
FL-1332,ประโยชน์ที่ได้จากโครงการไม่คุ้มกับเวลาและค่าใช้จ่ายที่เสียไป                                        ,อุทยานแห่งชาติทะเลบัน จ.สตูล,โครงการพัฒนาแหล่งท่องเที่ยวอุทยานแห่งชาติทะเลบันปีงบประมาณ 2558,2560,สาเหตุของข้อตรวจพบที่1.1 1.ขาดการประชาสัมพันธ์ให้เข้าถึงกลุ่มเป้าหมายโดยตรง ซึ่งเป็นหน่วยงานที่ต้องการใช้สถานที่เพื่อจัดการประชุม อบรม สัมนา หรือเข้าค่ายพักแรม และเป็นกลุ่มผู้ใช้บริการที่มีแนวโน้มจะกลับมาใช้บริการอีก 2.เนื่องจากอยู่ระหว่างการดำเนินการจ,1.1การใช้ประโยชน์จากค่ายเยาวชนและบ้านพักนักท่องเที่ยวยังไม่สอดคล้องกับศักยภาพกิจกรรมสิ่งก่อสร้างของโครงการ ข้อตรวจพบที่1การใช้ประโยชน์จากโครงการยังไม่คุ้มค่า ครุภัณฑ์โครงการบางส่วนไม่อยู่ในสภาพพร้อมใช้งาน,"ข้อเสนอแนะถึงผวจ.สตูล
สั่งการและติดตามให้เจ้าหน้าที่ที่รับผิดชอบดำเนินการแจ้งให้ผู้รับจ้างซ่อมแซมแก้ไขวัสดุ 
ครุภัณฑ์ของโครงการที่ชำรุดเสียหายภายในกำหนดระยะเวลาความรับผิดชอบในความชำรุดบกพร่องของงานจ้างตามสัญญาจ้าง

ข้อเสนอแนะถึงหัวหน้าอุทยานแห่งชาติทะเลบั","ผลกระทบจากข้อตรวจพบ1.1
1.การใช้ประโยชน์จากค่ายเยาวชนและบ้านพักนักท่องเที่ยวยังไม่เต็มศักยภาพ 
ทำให้เกิดความไม่คุ้มค่าของงปม.จากกิจกรรมก่อสร้างค่ายพักเยาวชนชาย-หญิง 
พร้อมห้องน้ำชาย-หญิง อาคารอเนกประสงค์ โรงอาหาร จำนวน 1 แห่ง งปม. 
7,141,600.00 บาท และกิจก"
FL-1333,ประโยชน์ที่ได้จากโครงการไม่คุ้มกับเวลาและค่าใช้จ่ายที่เสียไป                                        ,สำนักงานจังหวัดพัทลุง,โครงการพัฒนาอุตสาหกรรมการท่องเที่ยวเชิงอนุรักษ์เข้มแข็งเพื่อเข้าสู่ประชาคมอาเซียนปีงบประมาณพ.ศ.2557-2558จังหวัดพัทลุง,2560,หน่วยงาสนผู้เสนอโครงการขาดการศึกษาวิเคราะห์เพื่อประเมินความเหมาะสมและความเป็นไปได้ก่อนเสนอโครงการ เนื่องจากไม่มีการสำรวจหรือสอบถามความต้องการของกลุ่มเป้าหมายและขาดการติดตามประเม ินผลการการใช้ประโยชน์,วัสดุอุปกรณ์และสิ่งก่อสร้่างที่ได้รับการสนับสนุนไม่ได้ใช้ประโยชน์ กิจกรรมการพัฒนาหมู่บ้านท่องเที่ยว งานก่อสร้างอาคารบริการนักท่องเที่ยวไม่ได้ใช้ประโยชน์,"1.ให้มีการพิจารณาวิธีการหรือรูปแบบการบริหารจัดการให้มีการใช้ประโยชน์ชั้นเหล็ก
วางสินค้าเพื่อเกิดความคุ้มค่าของงบประมาณ 
2.ในโอกาสต่อไปการเสนอโครงการควรศึกษาความเป็นไปได้ มีการสำรวจความต้องการ 
ตามเหมาะสมที่ถูกต้องครบถ้วนตามความเป็นจริง 
เพื่อป้องกันผลกระท","กลุ่มเป้าหมายเสียโอกาสจากการใช้ประโยชน์และอาจส่งผลให้การใช้จ่ายเงินงบประมาณไม่
คุ้มค่า 
"
FL-1334,ประโยชน์ที่ได้จากโครงการไม่คุ้มกับเวลาและค่าใช้จ่ายที่เสียไป                                        ,เทศบาลเมืองเดชอุดม,โครงการการบริหารจัดการขยะมูลฝอยของเทศบาลนครอุบลราชธานีและเทศบาลเมืองเดชอุดม,2560,เพื่อก่อสร้างระบบกำจัดขยะของเทศบาลฯ การคัดเลือกพื้นที่น้ำท่วมซ้ำซาก หรือหากปรับปรุงแก้ไขจะต้องใช้งบประมาณจำนวนมากเพื่อดำเนินการ,ข้อตรวจพบที่ 1 การก่อสร้างบ่อกำจัดขยะมูลฝอยของเทศบาลนครอุบลราชธานี ไม่สามารถใช้ประโยชน์ได้และสิ่งก่อสร้างชำรุดสูญหาย,"เพื่อประโยชน์ของทางราชการ จึงเห็นควรแจ้งให้ผู้ว่าราชการจังหวัดอุบลราชธานี 
และนายกเทศมนตรีนครอุบลราชธานีดำเนินการ ดังนี้
		1. ผู้ว่าราชการจังหวัดอุบลราชธานี 
ดำเนินการแต่งตั้งคณะกรรมการเพื่อแก้ไขปัญหาของโครงการฯ 
โดยให้หน่วยงานและประชาชนในพื้นที่ได้มีส่วน","1. ทำให้รัฐสูญเสียงบประมาณเนื่องจากไม่ได้ใช้ประโยชน์จากสิ่งก่อสร้าง 
จำนวนเงินทั้งสิ้น 75,240,000.00 บาท 
ประกอบด้วยงบประมาณค่าจ้างบริษัทที่ปรึกษาออกแบบ จำนวนเงิน 2,980,000.00 บาท 
และงบประมาณค่าก่อสร้างบ่อกำจัดขยะมูลฝอย จำนวนเงิน 72,260,000.00 บาท
	2. เท"
FL-1335,ประโยชน์ที่ได้จากโครงการไม่คุ้มกับเวลาและค่าใช้จ่ายที่เสียไป                                        ,เทศบาลเมืองเดชอุดม,โครงการการบริหารจัดการขยะมูลฝอยของเทศบาลนครอุบลราชธานีและเทศบาลเมืองเดชอุดม,2560,เพื่อก่อสร้างระบบกำจัดขยะของเทศบาลฯ การคัดเลือกพื้นที่น้ำท่วมซ้ำซาก หรือหากปรับปรุงแก้ไขจะต้องใช้งบประมาณจำนวนมากเพื่อดำเนินการ,ข้อตรวจพบคือ การก่อสร้างบ่อกำจัดขยะมูลฝอยของเทศบาลนครอุบลราชธานี ไม่สามารถใช้ประโยชน์ได้และสิ่งก่อสร้างชำรุดสูญหาย,"เพื่อประโยชน์ของทางราชการ จึงเห็นควรแจ้งให้ผู้ว่าราชการจังหวัดอุบลราชธานี 
และนายกเทศมนตรีนครอุบลราชธานีดำเนินการ ดังนี้
		1. ผู้ว่าราชการจังหวัดอุบลราชธานี 
ดำเนินการแต่งตั้งคณะกรรมการเพื่อแก้ไขปัญหาของโครงการฯ 
โดยให้หน่วยงานและประชาชนในพื้นที่ได้มีส่วน","1. ทำให้รัฐสูญเสียงบประมาณเนื่องจากไม่ได้ใช้ประโยชน์จากสิ่งก่อสร้าง 
จำนวนเงินทั้งสิ้น 75,240,000.00 บาท 
ประกอบด้วยงบประมาณค่าจ้างบริษัทที่ปรึกษาออกแบบ จำนวนเงิน 2,980,000.00 บาท 
และงบประมาณค่าก่อสร้างบ่อกำจัดขยะมูลฝอย จำนวนเงิน 72,260,000.00 บาท
	2. เท"
FL-1337,ประโยชน์ที่ได้จากโครงการไม่คุ้มกับเวลาและค่าใช้จ่ายที่เสียไป                                        ,กรมอุตุนิยมวิทยา,การพัฒนาและบำรุงรักษาเครื่องมือตรวจวัดและพยากรณ์อากาศ กรมอุตุนิยมวิทยา กระทรวงเทคโนโลยีสารสนเทศและการสื่อสาร,2560,อื่นที่มีการติดตั้งโดยสามารถตรวจวัดและให้ข้อมูล ของเครื่องมืออุปกรณ์ที่ใช้งานในภารกิจของหน่วยงาน มีการติดตั้งเครื่องมือลักษณะเดียวกันในสถานีอื่น,การบริหารการใช้ประโยชน์เครื่องมือตรวจวัดบางรายการที่อาจเกิดความไม่คุ้มค่า และเครื่องมือตรวจวัดบางรายการไม่ได้ใช้ประโยชน์ตามวัตถุประสงค์,"1.ให้มีการสำรวจ ประเมินผลการใช้ประโยชน์ หรือสถานะการใช้งาน ณ 
ปัจจุบันของเครื่องมือตรวจวัดและพยากรณ์อากาศทุกประเภทที่อยู่ภายใต้ความรับผิดชอบ
ของสำนักในส่วนกลาง ศูนย์อุตุนิยมวิทยาภาค และสถานีอุตุนิยมวิทยาทุกแห่ง 
เพื่อทราบถึงรายการ จำนวน การใช้ประโยชน์ตามว","1.เกิดความไม่คุ้มค่าของการใช้จ่ายเงินงบประมาณแผ่นดินที่มีการลงทุนจัดซื้อ
เครื่องมือแต่ไม่ได้ใช้ประโยชน์ตามวัตถุประสงค์ หรือไม่เกิดประโยชน์ในเชิงภารกิจ
ของกรมอุตุนิยมวิทยาอย่างแท้จริง รวมมูลค่าไม่น้อยกว่า 7.18 ล้านบาท
2.ทำให้การใช้ทรัพยากรไม่มีประสิทธิภาพ "
FL-1388,ผลการตรวจสอบการดำเนินงานด้านอื่น ๆ                                                                  ,ที่ทำการปกครองจังหวัดสตูล,โครงการพัฒนาการท่องเที่ยวเชิงนิเวศ ป่า เขา และประวัติศาสตร์ปีงบประมาณ 2557,2560,1.จ.สตูลไม่ให้ความสำคัญกับข้อเสนอโครงการพัฒนาศักยภาพการท่องเที่ยวเชิงนิเวศ ป่าเขาและประวัติศาสตร์ ที่กำหนดให้องค์กรปกครองส่วนท้องถิ่นเป็นผู้ดูแล บำรุงรักษา และซ่อมแซมให้อยู่ในสภาพพร้อมใช้งาน และบริหารจัดการแหล่งท่องเที่ยวที่รับผิดชอบอย่างเป็นระบบ 2.ทรั,ทรัพย์สินในโครงการพัฒนาศักยภาพการท่องเที่ยวเชิงนิเวศ ป่าเขาและประวัติศาสตร์ยังไม่โอนให้องค์กรปกครองส่วนท้องถิ่นที่ดูแลใช้ประโยชน์,"ผวจ.สตูล เห็นควรดำเนินการดังนี้
1.สำรวจความชำรุด เสียหาย 
ของทรัพย์สินในโครงการพัฒนาศักยภาพการท่องเที่ยวเชิงนิเวศ 
ป่าเขาและประวัติศาสตร์ เพื่อดำเนินการซ่อมแซม ดูแล บำรุงรักษา 
ให้อยู่ในสภาพพร้อมใช้งาน
2.ดำเนินการเร่งรัดผู้รับจ้างให้ซ่อมแซมแก้ไขทรัพย์สินท","อบต.ปาล์มพัฒนาและอบต.ทุ่งหว้าไม่สามารถดูแลรักษาซ่อมแซมให้อยู่ในสภาพที่สามารถใช้งานได้อย่างทันท่วงทีและไม่สามารถบริหารจัดการแหล่งท่องเที่ยวที่ดูแลและใช้ประโยชน์อย่างเป็นระบบ
"
FL-1389,ผลการตรวจสอบการดำเนินงานด้านอื่น ๆ                                                                  ,เทศบาลเมืองเดชอุดม,โครงการการบริหารจัดการขยะมูลฝอยของเทศบาลนครอุบลราชธานีและเทศบาลเมืองเดชอุดม,2560,,ซึ่งไม่เป็นไปตามสัญญาจ้างที่ปรึกษาโครงการศึกษาความเหมาะสมระบบกำจัดขยะมูลฝอยในเขตเ เพื่อใช้เป็นข้อมูลในการออกแบบระบบบ่อฝังกลบขยะมูลฝอยของเทศบาลเมืองเดชอุดม ไม่สำรวจความคิดเห็นของประชาชนต่อโครงการ,"การสำรวจความคิดเห็นของประชาชนไม่ถูกต้อง 
เห็นควรแจ้งให้ผู้ว่าราชการจังหวัดอุบลราชธานี พิจารณาดำเนินการ ดังนี้
1. พิจารณาดำเนินการลงโทษคณะกรรมการตรวจงานจ้าง 
กรณีตรวจรับงานจ้างไม่ครบถ้วนตามสัญญาจ้างที่ปรึกษา สัญญาเลขที่ 1/2550 
เมื่อวันที่ 10 มกราคม 2550 ว",
FL-1510,ผลการตรวจสอบด้านอื่น ๆ                                                                              ,อุทยานแห่งชาติทะเลบัน จ.สตูล,โครงการพัฒนาแหล่งท่องเที่ยวอุทยานแห่งชาติทะเลบันปีงบประมาณ 2558,2560,ผู้ควบคุมงานไม่ได้ระบุรายละเอียดวัสดุงานสุขภัณฑ์ในแต่ละกิจกรรมให้ชัดเจน เกิดจากความบกพร่องในขั้นตอนการควบคุมงาน,วัสดุงานสุขภัณฑ์โครงการมีให้ตรวจสอบไม่ครบถ้วนและบางส่วนไม่เป็นไปตามแบบรูปรายการ,"ข้อเสนอแนะถึงผวจ.สตูล
สั่งการและติดตามให้ผู้รับจ้างปรับปรุงแก้ไขให้ตรงตามแบบรูปรายการ

ข้อเสนอแนะถึงหัวหน้าอุทยานแห่งชาติทะเลบัน
เร่งเสนอเรื่องต่อผวจ.เพื่อดำเนินการแจ้งให้ผู้รับจ้างปรับปรุงแก้ไขให้ตรงตามแบบรูปรายการเนื่องจากยังอยู่ในระยะเวลาประกัน
","1.กรณีวัสดุงานครุภัณฑ์โครงการมีให้ตรวจสอบไม่ครบถ้วนตามแบบรูปรายการ 
ทำให้เสียค่าใช้จ่ายจริงสูงกว่าวัสดุที่ติดตั้ง
2.กรณีวัสดุงานสุขภัณฑ์โครงการไม่เป็นไปตามแบบรูปรายการ 
ส่งผลต่อคุณภาพและประโยชน์ในการใช้สอยตามวัตถุประสงค์ในการออกแบบแบบรูปรายการละเอียด
"
FL-1511,ผลการตรวจสอบด้านอื่น ๆ                                                                              ,ที่ทำการปกครองจังหวัดสตูล,โครงการพัฒนาการท่องเที่ยวเชิงนิเวศ ป่า เขา และประวัติศาสตร์ปีงบประมาณ 2557,2560,1.ในกรณีที่ทรัพย์สินอยู่ในเงื่อนไขการประกันของผู้รับจ้าง 2.ในกรณีที่ทรัพย์สินไม่อยู่ในเงื่อนไขการประกันของผู้รับจ้าง ที่ทำการปกครองจังหวัดสตูลซึ่งเป็นผู้จัดทำโครงการพัฒนาศั,ทรัพย์สินในโครงการพัฒนาศักยภาพการท่องเที่ยวเชิงนิเวศ ป่าเขาและประวัติศาสตร์บางรายการอยู่ในสภาพชำรุด เสียหาย/ไม่เหมาะสมกับการใช้ประโยชน์,"ผวจ.สตูล เห็นควรดำเนินการดังนี้
1.สำรวจความชำรุดเสียหายของทรัพย์สินในโครงการฯเพื่อดำเนินการซ่อมแซม ดูแล 
บำรุงรักษาให้อยู่ในสภาพพร้อมใช้งาน
2.เร่งรัดผู้รับจ้างให้ซ่อมแซมแก้ไขทรัพย์สินที่ชำรุดเสียหายให้เป็นไปตามสัญญา
3.โอนทรัพย์สินจากโครงการพัฒนาศักยภาพการ","1.ทำให้เกิดความสูญเปล่าของงบประมาณแผ่นดินประมาณ 2,586,996.00 บาท 
ซึ่งเป็นทรัพย์สินที่ไม่ได้ใช้ประโยชน์ 
เพื่ออำนวยความสะดวกและสร้างความประทับใจให้กับนักท่องเที่ยว
2.ทำให้เกิดความไม่ปลอดภัยในการใช้ทรัพย์สินที่ชำรุดเสียหาย เช่น โป๊ะ 
เป็นต้น 
หรือขาดอุปกรณ"
FL-1512,ผลการตรวจสอบด้านอื่น ๆ                                                                              ,สำนักงานเกษตรจังหวัดนครสวรรค์,การตรวจสอบดำเนินงาน กิจกรรมตามภารกิจหน้าที่ของสำนักงานเกษตรจังหวัดนครสวรรค์และสำนักงานเกษตรจังหวัดกำแพงเพชร,2560,ศพก.ไม่สามารถดำเนินการให้เป็นไปตามแผนงานตั้งแต่ปีงบประมาณ และยังไม่บรรลุผลสำเร็จตามวัตถุประสงค์เท่าที่ควรก่อให้เกิดผลกระทบ ทำให้องค์ความรู้ที่โดดเด่นของเกษตรกรต้นแบบบางราย,การดำเนินการของศูนย์เรียนรู้การเพิ่มประสิทธิภาพการผลิตสินค้าเกษตรยังไม่บรรลุผลสำเร็จตามวัตถุประสงค์ที่กรมส่งเ การดำเนินการของศูนย์เรียนรู้การเพิ่มประสิทธิภาพการผลิตสินค้าเกษตรยังไม่เป็นไปตามแผนงานที่กรมส่งเสริมการเกษตรกำหนด 1,"เพื่อให้การดำเนินการศูนย์เรียนรู้การเพิ่มประสิทธิภาพการผลิตสินค้าเกษตรเป็นไปอย่างมีประสิทธิภาพและประสิทธิผลมากยิ่งขึ้น 
สำนักงานการตรวจเงินแผ่นดินมีข้อเสนอแนะให้เกษตรอำเภอ เกษตรจังหวัด 
และผู้ว่าราชการจังหวัดพิจารณาดำเนินการ ดังนี้



เกษตรอำเภอ
1. ให้ศูน","การดำเนินการของศูนย์เรียนรู้การเพิ่มประสิทธิภาพการผลิตสินค้าเกษตร 
ไม่เป็นไปตามแผนงานที่กรมส่งเสริมการเกษตรที่กำหนด 
และยังไม่บรรลุวัตถุประสงค์ที่กรมส่งเสริมการเกษตรเท่าที่ควร 
มีสาเหตุที่สำคัญมาจาก
1. การประชาสัมพันธ์ข้อมูลข่าวสารของ ศพก. 
และความรู้ความ"
FL-1513,ผลการตรวจสอบด้านอื่น ๆ                                                                              ,เทศบาลเมืองเดชอุดม,โครงการการบริหารจัดการขยะมูลฝอยของเทศบาลนครอุบลราชธานีและเทศบาลเมืองเดชอุดม,2560,,การก่อสร้างบางรายการไม่เป็นไปตามแบบรูปรายการและเงื่อนไขสัญญาจ้าง พบว่ามีการก่อสร้างบางรายการไม่เป็นไปตามแบบรูปรายการและเงื่อนไขสัญญาจ้าง จากการตรวจสอบสังเกตการณ์งานก่อสร้างตามสัญญาจ้างก่อสร้างฯ,"นายกเทศบาลเมืองเดชอุดมพิจารณาดำเนินการก่อนที่เทศบาลเมืองเดชอุดมจะตรวจรับงานจ้างงวดสุดท้าย 
โดยให้กำชับช่างควบคุมงาน 
คณะกรรมการตรวจการจ้างดำเนินการให้เป็นไปตามระเบียบกระทรวงมหาดไทยว่าด้วยการพัสดุของหน่วยการบริหารราชการส่วนท้องถิ่น 
พ.ศ. 2535 และที่แก้ไขเพ",
FL-1515,ผลการตรวจสอบด้านอื่น ๆ                                                                              ,สำนักงานคณะกรรมการคุ้มครองผู้บริโภค,การตรวจสอบการดำเนินงานการคุ้มครองผู้บริโภคของสำนักงานคณะกรรมการคุ้มครองผู้บริโภค,2560,ยังไม่มีแผนงาน/แนวทางในการส่งเสริมสนับสนุนให้คณะอนุกรรมการคุ้มครอง และคณะอนุกรรมการคุ้ วิธีการประชาสัมพันธ์ความรู้ของ,ประชาชนยังไม่มีความรู้ความเข้าใจในสิทธิของผู้บริโภค,"ตามข้อเสนอแนะที่ 1
","การที่ประชาชนยังขาดความรู้ความเข้าใจในสิทธิของผู้บริโภค 
ไม่ตระหนักถึงสิทธิในฐานะผู้บริโภคเมื่อถูกเอารัดเอาเปรียบจากการซื้อสินค้า
และบริการ รวมถึงไม่ได้รับรู้ข้อมูลข่าวสาร
ที่เกี่ยวข้องกับการคุ้มครองบริโภค 
ส่งผลให้ประชาชนต้องถูกผู้ประกอบธุรกิจเอารัดเอาเป"
FL-1730,ผลที่ได้จากโครงการไม่ตรงกับความต้องการของประชาชน                                                    ,เทศบาลเมืองเดชอุดม,โครงการการบริหารจัดการขยะมูลฝอยของเทศบาลนครอุบลราชธานีและเทศบาลเมืองเดชอุดม,2560,หน่วยงานของรัฐขาดการเตรียมความพร้อมด้านการมีส่วนร่วมก่อนที่จะคัดเลือกพื้นที่เพื่อกำจัดขยะมูลฝอย การจัดตั้งกลุ่มอาสาสมัครสิ่งแวดล้ องค์การบริหารส่วนตำบลกลาง,ข้อตรวจพบที่ 1 ประชาชนในพื้นที่ส่วนใหญ่คัดค้านไม่ให้เทศบาลเมืองเดชอุดมนำขยะมาทิ้งในโครงการ,"สำนักงานการตรวจเงินแผ่นดินมีข้อเสนอแนะให้หน่วยงานที่รับผิดชอบ 
เพื่อพิจารณาดำเนินการ ดังนี้
1. แจ้งให้องค์การบริหารส่วนตำบลกลาง พิจารณาดำเนินการ ดังนี้
1.1 ให้องค์การบริหารส่วนตำบลกลาง เรียกประชุมผู้ที่เกี่ยวข้องเพื่อสรุปปัญหา 
และหาแนวทางการใช้ประโยชน์โค","1. 
การดำเนินโครงการก่อสร้างระบบกำจัดขยะมูลฝอยของเทศบาลเมืองเดชอุดมมีความล่าช้ากว่าแผนที่กำหนด 
ซึ่งตามแบบเสนอโครงการกำหนดระยะเวลาแล้วเสร็จปีงบประมาณ 2552 
และผูกพันงบประมาณปีงบประมาณ 2552-2553 
(ตามแผนที่ได้รับการสนับสนุนและแผนปฏิบัติการสิ่งแวดล้อม) 
ปัจ"
FL-1731,ผลที่ได้จากโครงการไม่ตรงกับความต้องการของประชาชน                                                    ,เทศบาลเมืองเดชอุดม,โครงการการบริหารจัดการขยะมูลฝอยของเทศบาลนครอุบลราชธานีและเทศบาลเมืองเดชอุดม,2560,หน่วยงานของรัฐขาดการเตรียมความพร้อมด้านการมีส่วนร่วมก่อนที่จะคัดเลือกพื้นที่เพื่อกำจัดขยะมูลฝอย นำขยะมาทิ้งในโครงการ การที่ประชาชนในพื้นที่ส่วนใหญ่คัดค้านไม่ให้เทศบาลฯ,ประชาชนในพื้นที่ส่วนใหญ่คัดค้านไม่ให้เทศบาลเมืองเดชอุดมนำขยะมาทิ้งในโครงการ การก่อสร้างบางรายการไม่เป็นไปตามแบบรูปรายการและเงื่อนไขสัญญาจ้าง ข้อตรวจพบที่,"1. แจ้งให้องค์การบริหารส่วนตำบลกลาง พิจารณาดำเนินการ ดังนี้
1.1 ให้องค์การบริหารส่วนตำบลกลาง เรียกประชุมผู้ที่เกี่ยวข้องเพื่อสรุปปัญหา 
และหาแนวทางการใช้ประโยชน์โครงการในทางสร้างสรรค์ร่วมกัน 
และเป็นที่ยอมรับของประชาชนในพื้นที่ 
เพื่อนำเสนอแนวทางการใช้ประ","1. 
การดำเนินโครงการก่อสร้างระบบกำจัดขยะมูลฝอยของเทศบาลเมืองเดชอุดมมีความล่าช้ากว่าแผนที่กำหนด 
ซึ่งตามแบบเสนอโครงการกำหนดระยะเวลาแล้วเสร็จปีงบประมาณ 2552 
และผูกพันงบประมาณปีงบประมาณ 2552-2553 
(ตามแผนที่ได้รับการสนับสนุนและแผนปฏิบัติการสิ่งแวดล้อม) 
ปัจ"
FL-1753,แผนงานไม่สอดคล้องกับวัตถุประสงค์และสภาพความเป็นจริง                                                 ,กรมที่ดิน,การบริหารจัดการระบบเทคโนโลยีสารสนเทศและการสื่อสาร,2560,กรมที่ดินมีการพิจารณาจัดสรรครุภัณฑ์คอมพิวเตอร์และอุปกรณ์ต่าง สำรวจตรวจสอบครุภัณฑ์คอมพิวเตอร์และอุปกรณ์ต่าง ในสำนักงานที่ดิน,ครุภัณฑ์คอมพิวเตอร์และอุปกรณ์ในสำนักงานที่ดินยังไม่ได้ใช้ประโยชน์,"1.ในโอกาสต่อไปก่อนการพิจารณาอนุมัติแผนการพัฒนาระบบคอมพิวเตอร์และการจัดสรร
ครุภัณฑ์คอมพิวเตอร์และอุปกรณ์สำหรับใช้ปฏิบัติภารกิจในสำนักงานที่ดิน ให้กรมที่ดิน
สำรวจตรวจสอบครุภัณฑ์คอมพิวเตอร์และอุปกรณ์ในสำนักงานที่ดิน ถึงความมีอยู่จริง 
ความต้องการ ความเหมาะสม","ส่งผลกระทบต่อการใช้จ่ายงบประมาณแผ่นดิน ไม่เป็นไปโดยประหยัดและไม่เกิดความคุ้มค่า 
"
FL-1754,แผนงานไม่สอดคล้องกับวัตถุประสงค์และสภาพความเป็นจริง                                                 ,กรมป้องกันและบรรเทาสาธารณภัย,การตรวจสอบการดำเนินงานการบริหารจัดการเครื่องจักรกล ยานพาหนะเพื่อใช้สนับสนุนการปฏิบัติงานบรรเทาและฟื้นฟูสาธารณภัย,2560,กรมป้องกันและบรรเทาสาธารณภัยไม่ให้ความสำคัญในการจัดหาเครื่องจักรกล ยานพาหนะให้เป็นไปตามมาตรฐานชุดเครื่องจักรกลสาธารณภัยที่กำหนด,ในการปฏิบัติงานไม่เป็นไปตามมาตรฐานชุดเครื่องจักรกลสาธารณภัยกำหนด ยานโฮเวอร์คราฟท์ รถบรรทุกพร้อมเรือยนต์กู้ภัยเคลื่อนที่เร็ว,"1.ทบทวนมาตรฐานชุดเครื่องจักรกลสาธารณภัยให้มีความเหมาะสม สอดคล้องกับ
สาธารณภัยที่เกิดขึ้นในเขตพื้นที่รับผิดชอบของศูนย์ ปภ. เขต 
โดยให้หน่วยงานที่เกี่ยวข้องมีส่วนร่วม
ในการจัดทำมาตรฐานชุดเครื่องจักรกลสาธารณภัย และพิจารณาเหตุผล 
ความจำเป็นในการกำหนดมาตรฐานชุ","ศูนย์ ปภ. เขต 
มีค่าใช้จ่ายสำหรับเครื่องจักรกลที่จอดรองานในขณะที่ยังไม่เกิดภัยเพิ่มขึ้น 
"
FL-1784,ไม่กำหนดหลักเกณฑ์หรือมาตรฐานที่ใช้ประเมินการบรรลุวัตถุประสงค์                                       ,สำนักงานจังหวัดมุกดาหาร,การบริหารจัดการกองทุนพัฒนาบทบาทสตรีจังหวัดมุกดาหาร,2560,,ชำระหนี้เงินต้นและดอกเบี้ยไม่เป็นไปตามที่กำหนดไว้ในสัญญา ลูกหนี้กองทุนไม่ชำระหนี้ตามสัญญา การบริหารจัดการกองทุนไม่เป็นไปตามหลักเกณฑ์/ระเบียบ,"ข้อเสนอแนะ
	สำนักงานการตรวจเงินแผ่นดิน 
มีข้อเสนอแนะให้ประธานอนุกรรมการบริหารกองทุนพัฒนาบทบาทสตรีระดับจังหวัด 
ดำเนินการดังนี้
	1.  ในโอกาสต่อไปการพิจารณาอนุมัติเงินทุนหมุนเวียน 
สั่งการให้คณะอนุกรรมการบริหารกองทุนพัฒนาบทบาทสตรีระดับจังหวัด 
คณะอนุกรรมการ",
FL-1788,ระบบการเก็บรวบรวมข้อมูลของส่วนราชการไม่สมบูรณ์                                                      ,สำนักงานสถิติแห่งชาติ,โครงการสำมะโนการเกษตร พ.ศ. 2556,2560,ในขณะที่ข้อมูลที่ใช้เป็นฐานอ้างอิงเป้าหมายการจัดเก็บเป็นข้อมูล จากการจัดเก็บของโครงการที่ผ่านมาของสำนักงานสถิติแห่งชาติไม่เป็น 1.ขาดการบูรณาการข้อมูลกับหน่วยงานหลักที่เกี่ยวข้องด้านการเกษตร,การจัดเก็บข้อมูลโครงการสำมะโนการเกษตร พ.ศ.2556 ในกลุ่มเป้าหมายของโครงการ,"1.ให้พิจารณาทบทวนการกำหนดเป้าหมายตามโครงการในระยะต่อไปให้มี
จำนวนเป้าหมายที่ครบถ้วนหรือใกล้เคียงข้อเท็จจริงมากที่สุด
โดยอาจมีการประสานงานบูรณาการด้านฐานข้อมูลกับหน่วยงานที่
รับผิดชอบด้านการเกษตรโดยตรง ตลอดจนเพื่อใช้เป็นฐานข้อมูล
เบื้องต้นสำหรับการสอบทานข้","1.ทำให้การใช้จ่ายเงินงบประมาณสำหรับการจัดเก็บข้อมูลตามโครงการ
โดยไม่เกิดความคุ้มค่า ประมาณ 536.30 ล้านบาท เนื่องจากได้ข้อมูล
ไม่ครบถ้วน ไม่ถูกต้อง หรือมีความคลาดเคลื่อนจากข้อเท็จจริง
2.การนำข้อมูลสำหรับใช้ในการวางแผนพัฒนาในระดับประเทศ และระดับ
ท้องถิ่นจะไ"
